3972 192 0.0 0 -40.149923254754910 58.369931419638000 1.1020316918542929
3972 192 0.0 1 -50.568225715995865 50.242740475334266 1.2509138536681808
3972 192 0.0 2 -62.433097459299439 34.432870131355628 1.3755000617947353
3972 192 0.0 3 -71.299510076188170 12.659535686145498 1.2716564089563087
3972 192 0.0 4 -74.102716754258651 1.8883662784511490 0.66293991683237430
3972 192 0.0 5 -74.247622480767731 7.7684279974333692E-002 7.4900465632222801E-002
3972 192 0.0 6 -74.249194067304941 3.2218651693939179E-005 6.7365760266468720E-005
3972 192 0.0 7 -74.249194445722367 2.9046397582622058E-013 8.1763253485444337E-014
3972 192 0.0 8 -74.249194445722424 1.9185819419099174E-013 1.4247829690170397E-014
3972 192 0.0 9 -74.249194445722438 1.9202013019613386E-013 1.4321146356219079E-014
3972 192 0.0 10 -74.249194445722438 1.9210929116589541E-013 1.4184159131828906E-014
3972 192 0.0 11 -74.249194445722438 1.9173216147602971E-013 1.3821008558265033E-014
3972 192 0.0 12 -74.249194445722438 1.9152240424321175E-013 1.4699309084241334E-014
3972 192 0.0 13 -74.249194445722452 1.9189860709203614E-013 1.3988334520851691E-014
3972 192 0.0 14 -74.249194445722438 1.9171932066280216E-013 1.4008834280292931E-014
3972 192 0.0 15 -74.249194445722438 1.9169441211534235E-013 1.4014236869812433E-014
3972 192 0.0 16 -74.249194445722424 1.9197174751597335E-013 1.4254790605935545E-014
3972 192 0.0 17 -74.249194445722438 1.9184737110825192E-013 1.3864343196234975E-014
3972 192 0.0 18 -74.249194445722409 1.9150401203486382E-013 1.4818224492660474E-014
3972 192 0.0 19 -74.249194445722424 1.9198724416639451E-013 1.3913336060612167E-014
3972 192 0.0 20 -74.249194445722438 1.9158702962712598E-013 1.4832783984760143E-014
