3972 192 0.0 0 -40.149923241019977 58.369931426082573 1.1020316969245316
3972 192 0.0 1 -50.568226875434824 50.242740089438691 1.2509138476451431
3972 192 0.0 2 -62.433102212255420 34.432867618634639 1.3754999760206823
3972 192 0.0 3 -71.299520651671529 12.659526352053771 1.2716553977902618
3972 192 0.0 4 -74.102732752820771 1.8883581207007183 0.66293960897347326
3972 192 0.0 5 -74.247667052900766 7.7671817210297728E-002 7.4894558510455331E-002
3972 192 0.0 6 -74.249211686615979 5.2254376343841905E-005 7.0892950216768210E-005
3972 192 0.0 7 -74.249218603544847 3.0420325872534903E-005 2.6682419126992817E-006
3972 192 0.0 8 -74.249218615011074 3.0591143426811578E-005 2.3976739339635488E-006
3972 192 0.0 9 -74.249218867309679 3.0622807950379044E-005 2.6362128242261826E-006
3972 192 0.0 10 -74.249218860793192 3.0609455503005870E-005 2.8290743115735800E-006
3972 192 0.0 11 -74.249219062091370 3.0627723614120918E-005 2.5922812133285252E-006
3972 192 0.0 12 -74.249219148181837 3.0516379178315083E-005 2.8525070052822285E-006
3972 192 0.0 13 -74.249219142009025 3.0552512816731139E-005 3.0314749921525181E-006
3972 192 0.0 14 -74.249219215197911 3.0502827192089389E-005 2.6602144689023501E-006
3972 192 0.0 15 -74.249219270013128 3.0488003751736349E-005 2.8247623447081333E-006
3972 192 0.0 16 -74.249219260774936 3.0464185974726425E-005 2.5842002591976072E-006
3972 192 0.0 17 -74.249219358635671 3.0472990556220235E-005 2.6205646587599142E-006
3972 192 0.0 18 -74.249219394181821 3.0437023002395460E-005 2.6168286465875660E-006
3972 192 0.0 19 -74.249219511640874 3.0582631379823498E-005 2.6346691183929652E-006
3972 192 0.0 20 -74.249219733226454 3.0536777111068733E-005 2.7749252423072580E-006
